,portfolio_return,turnover,transaction_cost,net_return
2011-07-12,-0.0015475459298234374,0.0,0.0,-0.0015475459298234374
2011-07-13,0.004604360829605,0.0,0.0,0.004604360829605
2011-07-14,-0.009084701852748338,0.0,0.0,-0.009084701852748338
2011-07-15,0.0063827568487781,0.0,0.0,0.0063827568487781
2011-07-18,-0.006658549750861562,0.0,0.0,-0.006658549750861562
2011-07-19,0.013059776219389814,0.0,0.0,0.013059776219389814
2011-07-20,-0.00022398111151068734,0.0,0.0,-0.00022398111151068734
2011-07-21,0.004553364047952612,0.0,0.0,0.004553364047952612
2011-07-22,0.004552507061033224,0.0,0.0,0.004552507061033224
2011-07-25,-0.0048635090857102,0.0,0.0,-0.0048635090857102
2011-07-26,0.001338582764959425,0.0,0.0,0.001338582764959425
2011-07-27,-0.016239487536506364,0.0,0.0,-0.016239487536506364
2011-07-28,0.0007193924109806125,0.0,0.0,0.0007193924109806125
2011-07-29,0.0034647541820842127,0.0,0.0,0.0034647541820842127
2011-08-01,-0.0027648234232870127,0.0,0.0,-0.0027648234232870127
2011-08-02,-0.010648737711644436,0.0,0.0,-0.010648737711644436
2011-08-03,0.0014015745053227498,0.0,0.0,0.0014015745053227498
2011-08-04,-0.028731418946015448,0.0,0.0,-0.028731418946015448
2011-08-05,-0.011513159935523614,0.0,0.0,-0.011513159935523614
2011-08-08,-0.04303002029606322,0.0,0.0,-0.04303002029606322
2011-08-09,0.0402564575512922,0.0,0.0,0.0402564575512922
2011-08-10,-0.017736741066390265,0.0,0.0,-0.017736741066390265
2011-08-11,0.0181655805842084,0.0,0.0,0.0181655805842084
2011-08-12,0.005927877393589437,0.0,0.0,0.005927877393589437
2011-08-15,0.015581727643843713,0.0,0.0,0.015581727643843713
2011-08-16,-0.0018604240776343502,0.0,0.0,-0.0018604240776343502
2011-08-17,0.0034907542676594744,0.0,0.0,0.0034907542676594744
2011-08-18,-0.02581601567066844,0.0,0.0,-0.02581601567066844
2011-08-19,-0.008132389696570513,0.0,0.0,-0.008132389696570513
2011-08-22,0.002525619199673475,0.0,0.0,0.002525619199673475
2011-08-23,0.014387787238627835,0.0,0.0,0.014387787238627835
2011-08-24,-0.004424146891142964,0.0,0.0,-0.004424146891142964
2011-08-25,-0.009340818659969476,0.0,0.0,-0.009340818659969476
2011-08-26,0.016409055661481063,0.0,0.0,0.016409055661481063
2011-08-29,0.017055320960865386,0.0,0.0,0.017055320960865386
2011-08-30,0.008748499646853,0.0,0.0,0.008748499646853
2011-08-31,0.0019021388364021629,0.0,0.0,0.0019021388364021629
2011-09-01,-0.004837999552267913,0.0,0.0,-0.004837999552267913
2011-09-02,-0.008272673124756288,0.0,0.0,-0.008272673124756288
2011-09-06,-0.001290830130884775,0.0,0.0,-0.001290830130884775
2011-09-07,0.013309440403363612,0.0,0.0,0.013309440403363612
2011-09-08,-0.0036625282548867375,0.0,0.0,-0.0036625282548867375
2011-09-09,-0.017455340166768876,0.0,0.0,-0.017455340166768876
2011-09-12,0.0001725205214180627,0.0,0.0,0.0001725205214180627
2011-09-13,0.004788387952887462,0.0,0.0,0.004788387952887462
2011-09-14,0.006242678757212725,0.0,0.0,0.006242678757212725
2011-09-15,0.005216581774099137,0.0,0.0,0.005216581774099137
2011-09-16,0.005562680560695549,0.0,0.0,0.005562680560695549
2011-09-19,-0.008881232369106436,0.0,0.0,-0.008881232369106436
2011-09-20,-0.0012985167778433752,0.0,0.0,-0.0012985167778433752
2011-09-21,-0.019362847208330723,0.0,0.0,-0.019362847208330723
2011-09-22,-0.022421167243004265,0.0,0.0,-0.022421167243004265
2011-09-23,-0.0026068325375586997,0.0,0.0,-0.0026068325375586997
2011-09-26,0.006317927219806863,0.0,0.0,0.006317927219806863
2011-09-27,0.010573118590364562,0.0,0.0,0.010573118590364562
2011-09-28,-0.020386242934258125,0.0,0.0,-0.020386242934258125
2011-09-29,0.0071709151907906376,0.0,0.0,0.0071709151907906376
2011-09-30,-0.016095195487158837,0.0,0.0,-0.016095195487158837
2011-10-03,-0.016278307824642062,0.0,0.0,-0.016278307824642062
2011-10-04,0.014252911601513337,0.0,0.0,0.014252911601513337
2011-10-05,0.010013161807439488,0.0,0.0,0.010013161807439488
2011-10-06,0.012491633500575364,0.0,0.0,0.012491633500575364
2011-10-07,-0.011857304563147963,0.0,0.0,-0.011857304563147963
2011-10-10,0.02691017221011091,0.0,0.0,0.02691017221011091
2011-10-11,-0.0015942949425612374,0.0,0.0,-0.0015942949425612374
2011-10-12,0.008220136859425175,0.0,0.0,0.008220136859425175
2011-10-13,-0.0005392202455474751,0.0,0.0,-0.0005392202455474751
2011-10-14,0.011150219211496462,0.0,0.0,0.011150219211496462
2011-10-17,-0.013801722394824637,0.0,0.0,-0.013801722394824637
2011-10-18,0.013910836120909037,0.0,0.0,0.013910836120909037
2011-10-19,-0.011498342415229925,0.0,0.0,-0.011498342415229925
2011-10-20,-0.0037181929701824625,0.0,0.0,-0.0037181929701824625
2011-10-21,0.014627445157743776,0.0,0.0,0.014627445157743776
2011-10-24,0.017936383877526475,0.0,0.0,0.017936383877526475
2011-10-25,-0.0057959840948708895,0.0,0.0,-0.0057959840948708895
2011-10-26,0.005517983509312038,0.0,0.0,0.005517983509312038
2011-10-27,0.024546060832012613,0.0,0.0,0.024546060832012613
2011-10-28,0.0005616980561822875,0.0,0.0,0.0005616980561822875
2011-10-31,-0.011268887903327337,0.0,0.0,-0.011268887903327337
2011-11-01,-0.013727813772526399,0.0,0.0,-0.013727813772526399
2011-11-02,0.012409729063860024,0.0,0.0,0.012409729063860024
2011-11-03,0.011165267212854163,0.0,0.0,0.011165267212854163
2011-11-04,-0.004096927308442512,0.0,0.0,-0.004096927308442512
2011-11-07,0.005764544800439725,0.0,0.0,0.005764544800439725
2011-11-08,0.004498350124824388,0.0,0.0,0.004498350124824388
2011-11-09,-0.027482401733476037,0.0,0.0,-0.027482401733476037
2011-11-10,-0.0003604338223328375,0.0,0.0,-0.0003604338223328375
2011-11-11,0.015269783944441676,0.0,0.0,0.015269783944441676
2011-11-14,-0.006409444147905724,0.0,0.0,-0.006409444147905724
2011-11-15,0.0051047326273689,0.0,0.0,0.0051047326273689
2011-11-16,-0.0113319611896824,0.0,0.0,-0.0113319611896824
2011-11-17,-0.015536999284882076,0.0,0.0,-0.015536999284882076
2011-11-18,0.0007033180892036877,0.0,0.0,0.0007033180892036877
2011-11-21,-0.018009465523482336,0.0,0.0,-0.018009465523482336
2011-11-22,0.0011607901224272251,0.0,0.0,0.0011607901224272251
2011-11-23,-0.01735300048866105,0.0,0.0,-0.01735300048866105
2011-11-25,-0.006083949004107675,0.0,0.0,-0.006083949004107675
2011-11-28,0.024710949675347385,0.0,0.0,0.024710949675347385
2011-11-29,-0.0025326846181386,0.0,0.0,-0.0025326846181386
2011-11-30,0.03094437190135753,0.0,0.0,0.03094437190135753
2011-12-01,-0.0021749612010035376,0.0,0.0,-0.0021749612010035376
2011-12-02,0.00249717205935815,0.0,0.0,0.00249717205935815
2011-12-05,0.006742483514092175,0.0,0.0,0.006742483514092175
2011-12-06,-0.003334799958983225,0.0,0.0,-0.003334799958983225
2011-12-07,0.00420445621289985,0.0,0.0,0.00420445621289985
2011-12-08,-0.017707199608383635,0.0,0.0,-0.017707199608383635
2011-12-09,0.010252599345344914,0.0,0.0,0.010252599345344914
2011-12-12,-0.01404618709945521,0.0,0.0,-0.01404618709945521
2011-12-13,-0.009000009484460812,0.0,0.0,-0.009000009484460812
2011-12-14,-0.0078730639249423,0.0,0.0,-0.0078730639249423
2011-12-15,0.003423654779049313,0.0,0.0,0.003423654779049313
2011-12-16,0.0086192447986574,0.0,0.0,0.0086192447986574
2011-12-19,-0.00739789895705625,0.0,0.0,-0.00739789895705625
2011-12-20,0.01960728783853679,0.0,0.0,0.01960728783853679
2011-12-21,-0.002836698059899975,0.0,0.0,-0.002836698059899975
2011-12-22,0.006663478306391187,0.0,0.0,0.006663478306391187
2011-12-23,0.0021201774455131247,0.0,0.0,0.0021201774455131247
2011-12-27,0.0002241550982211249,0.0,0.0,0.0002241550982211249
2011-12-28,-0.009670785134438425,0.0,0.0,-0.009670785134438425
2011-12-29,0.005549572856712813,0.0,0.0,0.005549572856712813
2011-12-30,0.0002070237587948377,0.0,0.0,0.0002070237587948377
2012-01-03,0.012418002033866001,0.0,0.0,0.012418002033866001
2012-01-04,-0.0035888381896763996,0.0,0.0,-0.0035888381896763996
2012-01-05,0.0027676656654785003,0.0,0.0,0.0027676656654785003
2012-01-06,-0.001201643168507275,0.0,0.0,-0.001201643168507275
2012-01-09,0.0004274396751926874,0.0,0.0,0.0004274396751926874
2012-01-10,0.00971117284842335,0.0,0.0,0.00971117284842335
2012-01-11,0.004191533407389437,0.0,0.0,0.004191533407389437
2012-01-12,0.0014163125660217374,0.0,0.0,0.0014163125660217374
2012-01-13,-0.0018203260767904873,0.0,0.0,-0.0018203260767904873
2012-01-17,0.006884322199692212,0.0,0.0,0.006884322199692212
2012-01-18,0.008293250267523526,0.0,0.0,0.008293250267523526
2012-01-19,0.0017200750664976001,0.0,0.0,0.0017200750664976001
2012-01-20,-4.2163354912999796e-05,0.0,0.0,-4.2163354912999796e-05
2012-01-23,0.00122448482002815,0.0,0.0,0.00122448482002815
2012-01-24,0.0012658814876858498,0.0,0.0,0.0012658814876858498
2012-01-25,0.010138844487967938,0.0,0.0,0.010138844487967938
2012-01-26,0.0024068960514407375,0.0,0.0,0.0024068960514407375
2012-01-27,0.0036967600559842627,0.0,0.0,0.0036967600559842627
2012-01-30,-0.0034422344619365122,0.0,0.0,-0.0034422344619365122
2012-01-31,0.0044242196360783,0.0,0.0,0.0044242196360783
2012-02-01,0.007959697239939025,0.0,0.0,0.007959697239939025
2012-02-02,0.0032242334766725876,0.0,0.0,0.0032242334766725876
2012-02-03,0.00452252408460665,0.0,0.0,0.00452252408460665
2012-02-06,-0.0008297152990263376,0.0,0.0,-0.0008297152990263376
2012-02-07,0.0005173088774251622,0.0,0.0,0.0005173088774251622
2012-02-08,0.00174680478249835,0.0,0.0,0.00174680478249835
2012-02-09,-0.002230065895404125,0.0,0.0,-0.002230065895404125
2012-02-10,-0.006648995245979337,0.0,0.0,-0.006648995245979337
2012-02-13,0.007838685749853962,0.0,0.0,0.007838685749853962
2012-02-14,-0.0022575963756268,0.0,0.0,-0.0022575963756268
2012-02-15,-0.0025566172264302996,0.0,0.0,-0.0025566172264302996
2012-02-16,0.006766366347232399,0.0,0.0,0.006766366347232399
2012-02-17,-0.00046040643435279983,0.0,0.0,-0.00046040643435279983
2012-02-21,-0.0017967101754712872,0.0,0.0,-0.0017967101754712872
2012-02-22,0.0009305454095606626,0.0,0.0,0.0009305454095606626
2012-02-23,0.004784179291340188,0.0,0.0,0.004784179291340188
2012-02-24,0.0022116373625190623,0.0,0.0,0.0022116373625190623
2012-02-27,-0.0001044232044355,0.0,0.0,-0.0001044232044355
2012-02-28,0.0035688449473179626,0.0,0.0,0.0035688449473179626
2012-02-29,-0.010989735965269101,0.0,0.0,-0.010989735965269101
2012-03-01,0.0044875759978943,0.0,0.0,0.0044875759978943
2012-03-02,-0.0018466658601497626,0.0,0.0,-0.0018466658601497626
2012-03-05,-0.004325183949631613,0.0,0.0,-0.004325183949631613
2012-03-06,-0.012447869597520188,0.0,0.0,-0.012447869597520188
2012-03-07,0.0050576107721790374,0.0,0.0,0.0050576107721790374
2012-03-08,0.006146033189414937,0.0,0.0,0.006146033189414937
2012-03-09,0.004251939885939688,0.0,0.0,0.004251939885939688
2012-03-12,-0.0018996920121403947,0.0,0.0,-0.0018996920121403947
2012-03-13,0.0081825611368782,0.0,0.0,0.0081825611368782
2012-03-14,-0.0098540288216098,0.0,0.0,-0.0098540288216098
2012-03-15,0.004032795579606688,0.0,0.0,0.004032795579606688
2012-03-16,0.0011552403931031875,0.0,0.0,0.0011552403931031875
2012-03-19,0.0013522588435568375,0.0,0.0,0.0013522588435568375
2012-03-20,-0.004337088620204638,0.0,0.0,-0.004337088620204638
2012-03-21,0.0018731958735513875,0.0,0.0,0.0018731958735513875
2012-03-22,-0.006330623653197675,0.0,0.0,-0.006330623653197675
2012-03-23,0.006058360383279575,0.0,0.0,0.006058360383279575
2012-03-26,0.011936031168183762,0.0,0.0,0.011936031168183762
2012-03-27,-0.0007489001873901374,0.0,0.0,-0.0007489001873901374
2012-03-28,-0.00591306212478645,0.0,0.0,-0.00591306212478645
2012-03-29,-0.00013622720946298759,0.0,0.0,-0.00013622720946298759
2012-03-30,1.4882410664474998e-05,0.0,0.0,1.4882410664474998e-05
2012-04-02,0.007958877199034087,0.0,0.0,0.007958877199034087
2012-04-03,-0.008337776199729589,0.0,0.0,-0.008337776199729589
2012-04-04,-0.008790331544207575,0.0,0.0,-0.008790331544207575
2012-04-05,0.0023416986727612873,0.0,0.0,0.0023416986727612873
2012-04-09,-0.0030846857428586125,0.0,0.0,-0.0030846857428586125
2012-04-10,-0.0096160409225968,0.0,0.0,-0.0096160409225968
2012-04-11,0.004655728590261687,0.0,0.0,0.004655728590261687
2012-04-12,0.010491521502904836,0.0,0.0,0.010491521502904836
2012-04-13,-0.006324242281395225,0.0,0.0,-0.006324242281395225
2012-04-16,-0.0006981929360752128,0.0,0.0,-0.0006981929360752128
2012-04-17,0.008553823642505513,0.0,0.0,0.008553823642505513
2012-04-18,-0.0035194521371619495,0.0,0.0,-0.0035194521371619495
2012-04-19,-0.0032055717956433623,0.0,0.0,-0.0032055717956433623
2012-04-20,0.0030331049444259875,0.0,0.0,0.0030331049444259875
2012-04-23,-0.007098459066415763,0.0,0.0,-0.007098459066415763
2012-04-24,0.00194802219532235,0.0,0.0,0.00194802219532235
2012-04-25,0.009298629863371412,0.0,0.0,0.009298629863371412
2012-04-26,0.005960305044323837,0.0,0.0,0.005960305044323837
2012-04-27,0.0035234125144223876,0.0,0.0,0.0035234125144223876
2012-04-30,-0.0029946996668833875,0.0,0.0,-0.0029946996668833875
2012-05-01,0.0019567510538215753,0.0,0.0,0.0019567510538215753
2012-05-02,0.00061300766563875,0.0,0.0,0.00061300766563875
2012-05-03,-0.006664256382083826,0.0,0.0,-0.006664256382083826
2012-05-04,-0.009392285113355513,0.0,0.0,-0.009392285113355513
2012-05-07,0.0017984853540590625,0.0,0.0,0.0017984853540590625
2012-05-08,-0.004746120211656388,0.0,0.0,-0.004746120211656388
2012-05-09,-0.005238587304681663,0.0,0.0,-0.005238587304681663
2012-05-10,0.0007178076514626876,0.0,0.0,0.0007178076514626876
2012-05-11,-0.001638660515689725,0.0,0.0,-0.001638660515689725
2012-05-14,-0.008771542211152675,0.0,0.0,-0.008771542211152675
2012-05-15,-0.0040853705651066625,0.0,0.0,-0.0040853705651066625
2012-05-16,-0.0052185041461597,0.0,0.0,-0.0052185041461597
2012-05-17,-0.008802232088699912,0.0,0.0,-0.008802232088699912
2012-05-18,-0.00564929992807265,0.0,0.0,-0.00564929992807265
2012-05-21,0.014087757190986037,0.0,0.0,0.014087757190986037
2012-05-22,-0.005583281967399675,0.0,0.0,-0.005583281967399675
2012-05-23,0.0012146642120946624,0.0,0.0,0.0012146642120946624
2012-05-24,-0.0010207686991406625,0.0,0.0,-0.0010207686991406625
2012-05-25,7.330698523938745e-05,0.0,0.0,7.330698523938745e-05
2012-05-29,0.00856231515624186,0.0,0.0,0.00856231515624186
2012-05-30,-0.006516897194645463,0.0,0.0,-0.006516897194645463
2012-05-31,0.00257153677750225,0.0,0.0,0.00257153677750225
2012-06-01,-0.008411606452280375,0.0,0.0,-0.008411606452280375
2012-06-04,-0.0018050795145896996,0.0,0.0,-0.0018050795145896996
2012-06-05,0.0038541913916836997,0.0,0.0,0.0038541913916836997
2012-06-06,0.012161229673386212,0.0,0.0,0.012161229673386212
2012-06-07,-0.00311008083871295,0.0,0.0,-0.00311008083871295
2012-06-08,0.0051689317509339,0.0,0.0,0.0051689317509339
2012-06-11,-0.010127588338962126,0.0,0.0,-0.010127588338962126
2012-06-12,0.007633609312685101,0.0,0.0,0.007633609312685101
2012-06-13,-0.0020086315570874372,0.0,0.0,-0.0020086315570874372
2012-06-14,0.006081949396883587,0.0,0.0,0.006081949396883587
2012-06-15,0.008788726982282512,0.0,0.0,0.008788726982282512
2012-06-18,0.003532176581398962,0.0,0.0,0.003532176581398962
2012-06-19,0.004773983022631012,0.0,0.0,0.004773983022631012
2012-06-20,-0.0010447163958209125,0.0,0.0,-0.0010447163958209125
2012-06-21,-0.018130410513556273,0.0,0.0,-0.018130410513556273
2012-06-22,0.002830807122612325,0.0,0.0,0.002830807122612325
2012-06-25,-0.006353546015957288,0.0,0.0,-0.006353546015957288
2012-06-26,0.0020931639516617,0.0,0.0,0.0020931639516617
2012-06-27,0.005732698215322812,0.0,0.0,0.005732698215322812
2012-06-28,-0.0021730558455575373,0.0,0.0,-0.0021730558455575373
2012-06-29,0.020825273714430163,0.0,0.0,0.020825273714430163
2012-07-02,0.005414981513347813,0.0,0.0,0.005414981513347813
2012-07-03,0.007725624944054513,0.0,0.0,0.007725624944054513
2012-07-05,-0.003187669919959,0.0,0.0,-0.003187669919959
2012-07-06,-0.006284189164787199,0.0,0.0,-0.006284189164787199
2012-07-09,0.00025619032628308746,0.0,0.0,0.00025619032628308746
2012-07-10,-0.007791461868719638,0.0,0.0,-0.007791461868719638
2012-07-11,0.0007407862478055249,0.0,0.0,0.0007407862478055249
2012-07-12,-0.0027476724274809374,0.0,0.0,-0.0027476724274809374
2012-07-13,0.010409510958144862,0.0,0.0,0.010409510958144862
2012-07-16,-0.00022117810659676247,0.0,0.0,-0.00022117810659676247
2012-07-17,0.0031985532410293625,0.0,0.0,0.0031985532410293625
2012-07-18,0.002716936709155038,0.0,0.0,0.002716936709155038
2012-07-19,0.001286211712364775,0.0,0.0,0.001286211712364775
2012-07-20,-0.005093892959096463,0.0,0.0,-0.005093892959096463
2012-07-23,-0.009262644997589012,0.0,0.0,-0.009262644997589012
2012-07-24,-0.003095341743462837,0.0,0.0,-0.003095341743462837
2012-07-25,0.002309679837175725,0.0,0.0,0.002309679837175725
2012-07-26,0.008589015298634225,0.0,0.0,0.008589015298634225
2012-07-27,0.010434664539518562,0.0,0.0,0.010434664539518562
2012-07-30,0.00049406353113075,0.0,0.0,0.00049406353113075
2012-07-31,-0.0026459477997352503,0.0,0.0,-0.0026459477997352503
2012-08-01,-0.0047778700194592875,0.0,0.0,-0.0047778700194592875
2012-08-02,-0.0029125572654571004,0.0,0.0,-0.0029125572654571004
2012-08-03,0.011344352592038275,0.0,0.0,0.011344352592038275
2012-08-06,0.003623179914305275,0.0,0.0,0.003623179914305275
2012-08-07,-0.0006365134503945376,0.0,0.0,-0.0006365134503945376
2012-08-08,-0.0015583585624970376,0.0,0.0,-0.0015583585624970376
2012-08-09,0.0014342936092523,0.0,0.0,0.0014342936092523
2012-08-10,0.00173164313860185,0.0,0.0,0.00173164313860185
2012-08-13,-0.0025914188850593,0.0,0.0,-0.0025914188850593
2012-08-14,-0.0034830710686928126,0.0,0.0,-0.0034830710686928126
2012-08-15,-1.7765982854012685e-05,0.0,0.0,-1.7765982854012685e-05
2012-08-16,0.005092839725033887,0.0,0.0,0.005092839725033887
2012-08-17,0.00191841404404305,0.0,0.0,0.00191841404404305
2012-08-20,0.0005299480216327136,0.0,0.0,0.0005299480216327136
2012-08-21,0.0011340305183545375,0.0,0.0,0.0011340305183545375
2012-08-22,0.004049345510936625,0.0,0.0,0.004049345510936625
2012-08-23,-0.0028012616297891377,0.0,0.0,-0.0028012616297891377
2012-08-24,0.0023895118135423502,0.0,0.0,0.0023895118135423502
2012-08-27,0.00010282462088260006,0.0,0.0,0.00010282462088260006
2012-08-28,0.001317338978500575,0.0,0.0,0.001317338978500575
2012-08-29,-0.0017809189396626875,0.0,0.0,-0.0017809189396626875
2012-08-30,-0.004535327961290638,0.0,0.0,-0.004535327961290638
2012-08-31,0.00897391200811836,0.0,0.0,0.00897391200811836
2012-09-04,0.0012239481389046626,0.0,0.0,0.0012239481389046626
2012-09-05,-0.0017374536782164877,0.0,0.0,-0.0017374536782164877
2012-09-06,0.009172156040345625,0.0,0.0,0.009172156040345625
2012-09-07,0.006542497109442687,0.0,0.0,0.006542497109442687
2012-09-10,-0.006046372950489643,0.0,0.0,-0.006046372950489643
2012-09-11,0.0020456714839255,0.0,0.0,0.0020456714839255
2012-09-12,0.00042794370314154983,0.0,0.0,0.00042794370314154983
2012-09-13,0.012729727296324298,0.0,0.0,0.012729727296324298
2012-09-14,0.0012118693983793247,0.0,0.0,0.0012118693983793247
2012-09-17,-0.001784284659558575,0.0,0.0,-0.001784284659558575
2012-09-18,0.000439561930194225,0.0,0.0,0.000439561930194225
2012-09-19,0.00041899015157082495,0.0,0.0,0.00041899015157082495
2012-09-20,-0.0032756881490518426,0.0,0.0,-0.0032756881490518426
2012-09-21,0.0014844770293048625,0.0,0.0,0.0014844770293048625
2012-09-24,-0.001418641730037975,0.0,0.0,-0.001418641730037975
2012-09-25,-0.007372076944061775,0.0,0.0,-0.007372076944061775
2012-09-26,-0.0021372369410355627,0.0,0.0,-0.0021372369410355627
2012-09-27,0.00763170065459945,0.0,0.0,0.00763170065459945
2012-09-28,-0.0034356502234897624,0.0,0.0,-0.0034356502234897624
2012-10-01,0.0019596348727751877,0.0,0.0,0.0019596348727751877
2012-10-02,0.0015909053351167877,0.0,0.0,0.0015909053351167877
2012-10-03,0.0007064901040870501,0.0,0.0,0.0007064901040870501
2012-10-04,0.0026203813949366127,0.0,0.0,0.0026203813949366127
2012-10-05,-0.0031950164040069435,0.0,0.0,-0.0031950164040069435
2012-10-08,-0.0027785257467707125,0.0,0.0,-0.0027785257467707125
2012-10-09,-0.006988034012598213,0.0,0.0,-0.006988034012598213
2012-10-10,-0.0008954774620512375,0.0,0.0,-0.0008954774620512375
2012-10-11,0.0028087896259198627,0.0,0.0,0.0028087896259198627
2012-10-12,-0.0027860992925079872,0.0,0.0,-0.0027860992925079872
2012-10-15,0.00316376743280935,0.0,0.0,0.00316376743280935
2012-10-16,0.0049583717551638625,0.0,0.0,0.0049583717551638625
2012-10-17,0.0009306879306951126,0.0,0.0,0.0009306879306951126
2012-10-18,-0.003108902887736125,0.0,0.0,-0.003108902887736125
2012-10-19,-0.010115637717900276,0.0,0.0,-0.010115637717900276
2012-10-22,0.0005573571704861999,0.0,0.0,0.0005573571704861999
2012-10-23,-0.007061989332792325,0.0,0.0,-0.007061989332792325
2012-10-24,-0.003114673837811,0.0,0.0,-0.003114673837811
2012-10-25,0.0017612612966506876,0.0,0.0,0.0017612612966506876
2012-10-26,6.672768292750051e-06,0.0,0.0,6.672768292750051e-06
2012-10-31,0.0028071454395707375,0.0,0.0,0.0028071454395707375
2012-11-01,0.004841310495562412,0.0,0.0,0.004841310495562412
2012-11-02,-0.0072452838219848135,0.0,0.0,-0.0072452838219848135
2012-11-05,0.0029258558195209747,0.0,0.0,0.0029258558195209747
2012-11-06,0.004195076679511901,0.0,0.0,0.004195076679511901
2012-11-07,-0.008899066750441924,0.0,0.0,-0.008899066750441924
2012-11-08,-0.005502055583530575,0.0,0.0,-0.005502055583530575
2012-11-09,0.0005253462897265876,0.0,0.0,0.0005253462897265876
2012-11-12,-0.00016819611924705007,0.0,0.0,-0.00016819611924705007
2012-11-13,-0.0030396350122201625,0.0,0.0,-0.0030396350122201625
2012-11-14,-0.009421391159289187,0.0,0.0,-0.009421391159289187
2012-11-15,-0.0027118406327223,0.0,0.0,-0.0027118406327223
2012-11-16,0.003104384033553588,0.0,0.0,0.003104384033553588
2012-11-19,0.012942950519049838,0.0,0.0,0.012942950519049838
2012-11-20,-0.00101066995413715,0.0,0.0,-0.00101066995413715
2012-11-21,0.000837292003417775,0.0,0.0,0.000837292003417775
2012-11-23,0.009206757443292987,0.0,0.0,0.009206757443292987
2012-11-26,0.0015939214207391001,0.0,0.0,0.0015939214207391001
2012-11-27,-0.0029466186337068624,0.0,0.0,-0.0029466186337068624
2012-11-28,0.001851971351912375,0.0,0.0,0.001851971351912375
2012-11-29,0.004914182880694,0.0,0.0,0.004914182880694
2012-11-30,-0.0014304536927401443,0.0,0.0,-0.0014304536927401443
2012-12-03,-0.0002419240716406999,0.0,0.0,-0.0002419240716406999
2012-12-04,-9.05279935656234e-06,0.0,0.0,-9.05279935656234e-06
2012-12-05,-0.0004139085317950253,0.0,0.0,-0.0004139085317950253
2012-12-06,0.0040664207756702375,0.0,0.0,0.0040664207756702375
2012-12-07,-0.0003944396722777999,0.0,0.0,-0.0003944396722777999
2012-12-10,0.00275331892594405,0.0,0.0,0.00275331892594405
2012-12-11,0.0031954037964472,0.0,0.0,0.0031954037964472
2012-12-12,-0.0026309582054658124,0.0,0.0,-0.0026309582054658124
2012-12-13,-0.00523768542034285,0.0,0.0,-0.00523768542034285
2012-12-14,-0.000359881282498625,0.0,0.0,-0.000359881282498625
2012-12-17,0.003779556244782825,0.0,0.0,0.003779556244782825
2012-12-18,0.0037252076339968627,0.0,0.0,0.0037252076339968627
2012-12-19,-0.0008288324384179626,0.0,0.0,-0.0008288324384179626
2012-12-20,0.002333228796909775,0.0,0.0,0.002333228796909775
2012-12-21,-0.002580835212368713,0.0,0.0,-0.002580835212368713
2012-12-24,-0.0014217117210009876,0.0,0.0,-0.0014217117210009876
2012-12-26,-0.0019910509018000876,0.0,0.0,-0.0019910509018000876
2012-12-27,0.0018251582546483873,0.0,0.0,0.0018251582546483873
2012-12-28,-0.0033147810168904376,0.0,0.0,-0.0033147810168904376
2012-12-31,0.008879990239963562,0.0,0.0,0.008879990239963562
2013-01-02,0.014164940017380136,0.0,0.0,0.014164940017380136
2013-01-03,-0.006036081312009176,0.0,0.0,-0.006036081312009176
2013-01-04,0.0017204261212031627,0.0,0.0,0.0017204261212031627
2013-01-07,-0.0019757740218677875,0.0,0.0,-0.0019757740218677875
2013-01-08,-0.00024115372274455,0.0,0.0,-0.00024115372274455
2013-01-09,0.00206797365514485,0.0,0.0,0.00206797365514485
2013-01-10,0.0041154346980051,0.0,0.0,0.0041154346980051
2013-01-11,-0.00048347078283814105,0.0,0.0,-0.00048347078283814105
2013-01-14,9.305894926437514e-05,0.0,0.0,9.305894926437514e-05
2013-01-15,0.0013265994979733875,0.0,0.0,0.0013265994979733875
2013-01-16,0.00018653025660739995,0.0,0.0,0.00018653025660739995
2013-01-17,0.0027086328376307754,0.0,0.0,0.0027086328376307754
2013-01-18,0.002052280262095988,0.0,0.0,0.002052280262095988
2013-01-22,0.00290568643618685,0.0,0.0,0.00290568643618685
2013-01-23,-0.00042615050575203745,0.0,0.0,-0.00042615050575203745
2013-01-24,-0.0034791768829257495,0.0,0.0,-0.0034791768829257495
2013-01-25,-0.0003652813477554247,0.0,0.0,-0.0003652813477554247
2013-01-28,-0.001182417506736575,0.0,0.0,-0.001182417506736575
2013-01-29,0.0018990517732321,0.0,0.0,0.0018990517732321
2013-01-30,-0.003752644155205625,0.0,0.0,-0.003752644155205625
2013-01-31,-0.0002906198904406251,0.0,0.0,-0.0002906198904406251
2013-02-01,0.0036274901717619126,0.0,0.0,0.0036274901717619126
2013-02-04,-0.004652487672729337,0.0,0.0,-0.004652487672729337
2013-02-05,0.002651438778867087,0.0,0.0,0.002651438778867087
2013-02-06,0.0021815298206493876,0.0,0.0,0.0021815298206493876
2013-02-07,-0.0027742224861824127,0.0,0.0,-0.0027742224861824127
2013-02-08,0.0054609160047976255,0.0,0.0,0.0054609160047976255
2013-02-11,-0.0016155784519895377,0.0,0.0,-0.0016155784519895377
2013-02-12,0.001232894591278525,0.0,0.0,0.001232894591278525
2013-02-13,-0.0003518165460983501,0.0,0.0,-0.0003518165460983501
2013-02-14,0.000735852889487475,0.0,0.0,0.000735852889487475
